968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154465,1041.0293
968.005127,-140.154404,1041.0293
968.005127,-140.154,1041.0293
968.005188,-140.152771,1041.0293
968.005249,-140.150269,1041.02942
968.005371,-140.146957,1041.02942
968.005554,-140.141846,1041.02954
968.005737,-140.136246,1041.02966
968.006,-140.12854,1041.02979
968.006287,-140.120651,1041.02991
968.006592,-140.110336,1041.03
968.007,-140.100159,1041.03015
968.007446,-140.088928,1041.0304
968.007935,-140.074783,1041.03064
968.008423,-140.061264,1041.03088
968.009033,-140.04451,1041.03113
968.009583,-140.021622,1041.03137
968.010498,-140.00174,1041.03174
968.01123,-139.9832,1041.0321
968.011963,-139.960724,1041.03235
968.012695,-139.939911,1041.03271
968.013733,-139.911591,1041.03308
968.014648,-139.888351,1041.03345
968.015564,-139.864044,1041.03394
968.016602,-139.831223,1041.03442
968.0177,-139.804504,1041.03479
968.018677,-139.772644,1041.03528
968.019897,-139.743637,1041.03577
968.021,-139.709183,1041.03625
968.022095,-139.677902,1041.03674
968.02356,-139.640854,1041.03735
968.024963,-139.602417,1041.03784
968.026245,-139.562592,1041.03857
968.02771,-139.521378,1041.03918
968.029236,-139.47879,1041.03979
968.030762,-139.440384,1041.04041
968.03241,-139.395187,1041.04102
968.033875,-139.354507,1041.04175
968.035522,-139.306732,1041.04248
968.037048,-139.257553,1041.04309
968.038879,-139.207,1041.04382
968.04071,-139.161636,1041.04468
968.042358,-139.10849,1041.04541
968.04425,-139.060852,1041.04614
968.046,-139.005112,1041.047
968.048035,-138.955215,1041.04761
968.050049,-138.889496,1041.04858
968.052185,-138.82962,1041.04968
968.054565,-138.768356,1041.05054
968.056458,-138.713608,1041.05127
968.058411,-138.657806,1041.05212
968.060425,-138.592758,1041.0531
968.062744,-138.526306,1041.05396
968.064758,-138.458481,1041.05505
968.067749,-138.389282,1041.05615
968.07019,-138.31871,1041.05701
968.072388,-138.24675,1041.05823
968.075195,-138.173401,1041.05908
968.077148,-138.108109,1041.06018
968.079712,-138.032181,1041.06116
968.082336,-137.964615,1041.06226
968.084656,-137.886108,1041.06323
968.087402,-137.816284,1041.06433
968.089783,-137.735199,1041.06543
968.09259,-137.663116,1041.06653
968.095032,-137.579453,1041.06775
968.0979,-137.505096,1041.06885
968.100769,-137.418854,1041.07007
968.103333,-137.331223,1041.07104
968.106262,-137.242218,1041.07251
968.10968,-137.15184,1041.07373
968.112305,-137.07164,1041.07483
968.115356,-136.978683,1041.07617
968.118103,-136.89621,1041.07715
968.120789,-136.812698,1041.07849
968.123596,-136.728134,1041.07959
968.126343,-136.630188,1041.08081
968.12915,-136.543365,1041.08203
968.132446,-136.45549,1041.08337
968.135315,-136.366577,1041.08459
968.138184,-136.263657,1041.08594
968.141479,-136.159378,1041.08752
968.145691,-136.040405,1041.08887
968.149109,-135.919708,1041.09033
968.152527,-135.824631,1041.0918
968.155579,-135.714691,1041.09302
968.159058,-135.617355,1041.09448
968.162537,-135.504837,1041.09595
968.165649,-135.405273,1041.09705
968.168762,-135.290176,1041.09875
968.172363,-135.188354,1041.09985
968.175476,-135.070709,1041.10144
968.179138,-134.966629,1041.10291
968.182739,-134.84642,1041.10449
968.186,-134.724823,1041.10583
968.189209,-134.601868,1041.10754
968.19342,-134.477539,1041.10913
968.197144,-134.36763,1041.11047
968.200439,-134.240738,1041.11206
968.204712,-134.112488,1041.11365
968.208,-133.999146,1041.11499
968.211853,-133.868317,1041.11658
968.21521,-133.73613,1041.11804
968.219055,-133.60257,1041.11963
968.222412,-133.484589,1041.12122
968.226807,-133.34848,1041.12268
968.230225,-133.228256,1041.12427
968.234131,-133.089584,1041.12598
968.237549,-132.967133,1041.1272
968.241,-132.825897,1041.12878
968.245,-132.701187,1041.13049
968.248962,-132.557404,1041.1322
968.252441,-132.412247,1041.13354
968.25592,-132.284119,1041.13525
968.259949,-132.154938,1041.13647
968.263916,-132.006042,1041.13843
968.267456,-131.855774,1041.13989
968.271484,-131.723175,1041.1416
968.275513,-131.570343,1041.14319
968.279541,-131.396805,1041.1449
968.283569,-131.26062,1041.14661
968.28717,-131.123398,1041.14807
968.291199,-130.965302,1041.14978
968.295288,-130.805847,1041.15125
968.298828,-130.665207,1041.15295
968.302856,-130.503204,1041.15466
968.306946,-130.339828,1041.15613
968.310486,-130.19577,1041.15759
968.314087,-130.050674,1041.1593
968.318115,-129.88356,1041.16101
968.321716,-129.715103,1041.16248
968.325745,-129.545273,1041.16418
968.329285,-129.395569,1041.16565
968.333374,-129.244812,1041.16711
968.336914,-129.093033,1041.16907
968.340942,-128.896347,1041.17053
968.344482,-128.742188,1041.17212
968.348511,-128.564728,1041.17383
968.352539,-128.40834,1041.17529
968.356567,-128.228333,1041.17676
968.359558,-128.069717,1041.17847
968.363586,-127.887177,1041.17993
968.367554,-127.726341,1041.1814
968.371033,-127.564461,1041.18298
968.374512,-127.378197,1041.18457
968.378479,-127.190567,1041.18604
968.381897,-127.001595,1041.18774
968.385864,-126.835129,1041.18933
968.389709,-126.643608,1041.1908
968.393127,-126.474922,1041.19238
968.397522,-126.280876,1041.19373
968.400879,-126.10997,1041.19531
968.404236,-125.913383,1041.1969
968.408,-125.715446,1041.19849
968.412292,-125.516159,1041.20007
968.415588,-125.340675,1041.20142
968.419312,-125.138855,1041.203
968.423035,-124.935684,1041.20435
968.42627,-124.756798,1041.20605
968.429932,-124.525291,1041.2074
968.433594,-124.344048,1041.20886
968.436768,-124.109505,1041.21057
968.440796,-123.899597,1041.21204
968.444336,-123.714813,1041.21326
968.447388,-123.502373,1041.21472
968.450867,-123.315384,1041.21606
968.453918,-123.100418,1041.21729
968.456909,-122.884102,1041.21863
968.460693,-122.666451,1041.22009
968.46405,-122.447449,1041.22144
968.466919,-122.254715,1041.22278
968.470215,-122.033188,1041.224
968.47345,-121.838249,1041.22534
968.476624,-121.614204,1041.22656
968.47937,-121.388817,1041.22778
968.482483,-121.190506,1041.229
968.485168,-120.962593,1041.2301
968.48822,-120.733345,1041.23132
968.49115,-120.531654,1041.23254
968.493713,-120.299889,1041.23376
968.496948,-120.06678,1041.23474
968.499451,-119.86171,1041.23584
968.501892,-119.655617,1041.23694
968.504272,-119.448494,1041.23792
968.506958,-119.180695,1041.23901
968.509583,-118.971222,1041.24011
968.512512,-118.700409,1041.24109
968.514709,-118.488594,1041.24219
968.516846,-118.275764,1041.24316
968.519531,-118.000618,1041.24414
968.521606,-117.754616,1041.245
968.523621,-117.538269,1041.24585
968.526123,-117.289764,1041.2467
968.528,-117.071228,1041.24756
968.529846,-116.820221,1041.24829
968.53186,-116.599487,1041.24915
968.53363,-116.377739,1041.24976
968.535278,-116.123055,1041.25061
968.53717,-115.867035,1041.25122
968.538696,-115.64193,1041.25183
968.540405,-115.415802,1041.25256
968.54187,-115.15612,1041.25317
968.543457,-114.927811,1041.25378
