1618926113.656869,841.959778,-297.355652,1142.33655
1618926113.693767,841.965942,-297.355682,1142.33655
1618926113.727679,841.972229,-297.355713,1142.33667
1618926113.76458,841.978516,-297.355713,1142.33667
1618926113.799486,841.984863,-297.355743,1142.33667
1618926113.846359,841.992737,-297.355804,1142.33679
1618926113.894233,842.001404,-297.355835,1142.33679
1618926113.934517,842.008728,-297.355865,1142.33691
1618926113.969425,842.015381,-297.355865,1142.33691
1618926114.006328,842.022034,-297.355896,1142.33704
1618926114.040234,842.028809,-297.355927,1142.33704
1618926114.085118,842.03717,-297.355957,1142.33704
1618926114.123013,842.0448,-297.356,1142.33716
1618926114.162524,842.052551,-297.356018,1142.33716
1618926114.199424,842.05957,-297.356049,1142.33728
1618926114.23433,842.065857,-297.356079,1142.33728
1618926114.271233,842.073853,-297.35611,1142.3374
1618926114.304143,842.0802,-297.35614,1142.3374
1618926114.346031,842.088318,-297.356171,1142.33752
1618926114.394901,842.098083,-297.356201,1142.33752
1618926114.433671,842.106323,-297.356232,1142.33752
1618926114.472568,842.114624,-297.356262,1142.33765
1618926114.514454,842.123,-297.356293,1142.33765
1618926114.54983,842.130615,-297.356323,1142.33777
1618926114.596722,842.140808,-297.356384,1142.33777
1618926114.628619,842.147705,-297.356415,1142.33789
1618926114.664522,842.155518,-297.356445,1142.33789
1618926114.70242,842.164246,-297.356476,1142.33801
1618926114.736331,842.171265,-297.356506,1142.33801
1618926114.772235,842.17926,-297.356537,1142.33813
1618926114.809135,842.187317,-297.356567,1142.33813
1618926114.855012,842.19812,-297.356598,1142.33826
1618926114.900889,842.208069,-297.356628,1142.33826
1618926114.937791,842.21637,-297.356659,1142.33838
1618926114.975689,842.225586,-297.35672,1142.33838
1618926115.010597,842.233032,-297.35675,1142.3385
1618926115.047499,842.242371,-297.356781,1142.3385
1618926115.092378,842.252808,-297.356812,1142.33862
1618926115.132269,842.262329,-297.356842,1142.33875
1618926115.260928,842.308044,-297.357117,1142.33936
1618926115.594037,842.391724,-297.357422,1142.33984
1618926115.867869,842.450684,-297.357574,1142.34
1618926115.950435,842.472656,-297.357635,1142.34009
1618926115.987335,842.483765,-297.357666,1142.34009
1618926116.021243,842.492676,-297.357697,1142.34021
1618926116.056148,842.502808,-297.357758,1142.34033
1618926116.101028,842.515259,-297.357788,1142.34033
1618926116.136933,842.525452,-297.357819,1142.34045
1618926116.176824,842.536926,-297.35788,1142.34045
1618926116.211732,842.547302,-297.35791,1142.34058
1618926116.248633,842.557678,-297.357941,1142.34058
1618926116.285534,842.568176,-297.357971,1142.3407
1618926116.324431,842.579895,-297.358032,1142.34082
1618926116.371306,842.594055,-297.358063,1142.34082
1618926116.407208,842.604736,-297.358093,1142.34094
1618926116.442117,842.614319,-297.358154,1142.34094
1618926116.478021,842.625122,-297.358185,1142.34106
1618926116.513923,842.636,-297.358215,1142.34106
1618926116.548831,842.646912,-297.358246,1142.34119
1618926116.594707,842.660339,-297.358307,1142.34131
1618926116.636607,842.673828,-297.358337,1142.34131
1618926116.670517,842.683777,-297.358368,1142.34143
1618926116.706419,842.696167,-297.358429,1142.34143
1618926116.746313,842.707397,-297.358459,1142.34155
1618926116.780223,842.71875,-297.35849,1142.34167
1618926116.821117,842.731384,-297.358551,1142.34167
1618926116.870982,842.747925,-297.358612,1142.3418
1618926116.907881,842.759399,-297.358643,1142.34192
1618926116.94977,842.772278,-297.358673,1142.34192
1618926116.987668,842.785217,-297.358734,1142.34204
1618926117.021578,842.795654,-297.358765,1142.34204
1618926117.060333,842.808716,-297.358826,1142.34216
1618926117.10621,842.823181,-297.358856,1142.34229
1618926117.14012,842.835083,-297.358887,1142.34229
1618926117.173651,842.845703,-297.358917,1142.34241
1618926117.208556,842.857727,-297.358978,1142.34241
1618926117.243463,842.869812,-297.359,1142.34253
1618926117.281362,842.881958,-297.359039,1142.34265
1618926117.325245,842.896851,-297.3591,1142.34265
1618926117.377106,842.914612,-297.359161,1142.34277
1618926117.41301,842.927,-297.359192,1142.3429
1618926117.448913,842.939392,-297.359222,1142.3429
1618926117.486701,842.951843,-297.359283,1142.34302
1618926117.522606,842.964417,-297.359314,1142.34314
1618926117.558509,842.978394,-297.359375,1142.34314
1618926117.613364,842.996704,-297.359406,1142.34326
1618926117.646274,843.008057,-297.359436,1142.34338
1618926117.680184,843.020813,-297.359497,1142.34338
1618926117.714093,843.032288,-297.359528,1142.34351
1618926117.752993,843.046631,-297.359558,1142.34351
1618926117.788893,843.05957,-297.359619,1142.34363
1618926117.83178,843.075562,-297.35968,1142.34375
1618926117.873666,843.090088,-297.359711,1142.34375
1618926117.907576,843.103271,-297.359741,1142.34387
1618926117.94348,843.116516,-297.359772,1142.34387
1618926117.977389,843.128357,-297.359833,1142.34399
1618926118.014291,843.141724,-297.359863,1142.34412
1618926118.049199,843.15509,-297.359894,1142.34412
1618926118.095074,843.173096,-297.359955,1142.34424
1618926118.143945,843.191162,-297.360016,1142.34436
1618926118.181842,843.204773,-297.360046,1142.34436
1618926118.217748,843.218506,-297.360107,1142.34448
1618926118.254648,843.233765,-297.360138,1142.3446
1618926118.290551,843.246033,-297.360168,1142.3446
1618926118.329451,843.261475,-297.360229,1142.34473
1618926118.369343,843.277,-297.36026,1142.34485
1618926118.406242,843.290955,-297.360321,1142.34485
1618926118.446137,843.30658,-297.360352,1142.34497
1618926118.483544,843.322266,-297.360413,1142.34497
1618926118.520445,843.336487,-297.360443,1142.34509
1618926118.557346,843.350708,-297.360474,1142.34521
1618926118.604222,843.369812,-297.360535,1142.34521
1618926118.637133,843.382629,-297.360565,1142.34534
1618926118.672646,843.397095,-297.360626,1142.34546
1618926118.712548,843.413208,-297.360657,1142.34546
1618926118.747454,843.427734,-297.360687,1142.34558
1618926118.780367,843.440796,-297.360748,1142.34558
1618926118.81627,843.455444,-297.360779,1142.3457
1618926118.858159,843.471863,-297.36084,1142.34583
1618926118.903054,843.491577,-297.36087,1142.34583
1618926118.93796,843.50647,-297.360901,1142.34595
1618926118.974491,843.519775,-297.360962,1142.34607
1618926119.010395,843.536438,-297.361,1142.34607
1618926119.0453,843.549866,-297.361023,1142.34619
1618926119.091022,843.57,-297.361084,1142.34631
1618926119.128921,843.585205,-297.361145,1142.34631
1618926119.165822,843.600464,-297.361176,1142.34644
1618926119.203721,843.617493,-297.361206,1142.34644
1618926119.239624,843.632935,-297.361267,1142.34656
1618926119.275528,843.648376,-297.361298,1142.34668
1618926119.31243,843.663879,-297.361328,1142.34668
1618926119.354319,843.682922,-297.361389,1142.3468
1618926119.40917,843.705505,-297.36145,1142.34692
1618926119.444077,843.721252,-297.361481,1142.34692
1618926119.478984,843.737,-297.361511,1142.34705
1618926119.514888,843.752869,-297.361572,1142.34705
1618926119.55279,843.768799,-297.361603,1142.34717
1618926119.604647,843.79187,-297.361664,1142.34729
1618926119.641549,843.807922,-297.361694,1142.34729
1618926119.676514,843.824036,-297.361755,1142.34741
1618926119.712438,843.84021,-297.361786,1142.34753
1618926119.74633,843.854614,-297.361816,1142.34753
1618926119.781236,843.870911,-297.361847,1142.34766
1618926119.814148,843.887268,-297.361908,1142.34766
1618926119.857033,843.905457,-297.361938,1142.34778
1618926119.900919,843.925598,-297.362,1142.3479
1618926119.934824,843.942139,-297.36203,1142.3479
1618926119.968736,843.956909,-297.362061,1142.34802
1618926120.006632,843.975403,-297.362091,1142.34802
1618926120.045528,843.992126,-297.362152,1142.34814
1618926120.086426,844.010803,-297.362183,1142.34827
1618926120.141273,844.037048,-297.362244,1142.34839
1618926120.188147,844.059631,-297.362305,1142.34839
1618926120.236024,844.082336,-297.362335,1142.34851
1618926120.276766,844.101379,-297.362396,1142.34851
1618926120.315663,844.120422,-297.362427,1142.34863
1618926120.359548,844.141479,-297.362488,1142.34875
1618926120.409414,844.164612,-297.362518,1142.34888
1618926120.454291,844.185852,-297.362579,1142.34888
1618926120.490996,844.205261,-297.36261,1142.349
1618926120.523907,844.220825,-297.36264,1142.349
1618926120.556818,844.23645,-297.362671,1142.34912
1618926120.600506,844.258,-297.362732,1142.34912
1618926120.63541,844.275696,-297.362762,1142.34924
1618926120.668322,844.291504,-297.362793,1142.34924
1618926120.702231,844.307373,-297.362823,1142.34937
1618926120.736142,844.325195,-297.362854,1142.34937
1618926120.772558,844.34314,-297.362915,1142.34949
1618926120.810456,844.363159,-297.362946,1142.34961
1618926120.857338,844.385193,-297.362976,1142.34961
1618926120.902219,844.40741,-297.363037,1142.34973
1618926120.94012,844.427612,-297.363068,1142.34973
1618926120.977019,844.445862,-297.363098,1142.34985
1618926121.011934,844.464233,-297.363129,1142.34985
1618926121.047837,844.482605,-297.363159,1142.35
1618926121.089727,844.503113,-297.36322,1142.3501
1618926121.130617,844.525757,-297.363251,1142.3501
1618926121.168516,844.544312,-297.363281,1142.35022
1618926121.208408,844.565063,-297.363312,1142.35022
1618926121.242317,844.58374,-297.363342,1142.35034
1618926121.277224,844.600464,-297.363373,1142.35034
1618926121.31213,844.619263,-297.363403,1142.35046
1618926121.356014,844.642395,-297.363464,1142.35046
1618926121.402888,844.667664,-297.363495,1142.35059
1618926121.437794,844.68457,-297.363525,1142.35059
1618926121.471704,844.703674,-297.363556,1142.35071
1618926121.505613,844.720703,-297.363586,1142.35071
1618926121.540519,844.739868,-297.363617,1142.35071
1618926121.576424,844.759155,-297.363647,1142.35083
1618926121.624298,844.784912,-297.363708,1142.35095
1618926121.663192,844.806519,-297.363739,1142.35095
1618926121.698099,844.823792,-297.36377,1142.35107
1618926121.735001,844.84552,-297.3638,1142.35107
1618926121.769909,844.862915,-297.363831,1142.35107
1618926121.856297,844.911,-297.363892,1142.35132
1618926121.915139,844.944031,-297.363953,1142.35132
1618926121.951043,844.963928,-297.363983,1142.35144
1618926121.99692,844.988342,-297.364,1142.35144
1618926122.044791,845.015,-297.364044,1142.35156
1618926122.081696,845.035156,-297.364075,1142.35156
1618926122.138541,845.068787,-297.364136,1142.35168
1618926122.188408,845.095825,-297.364166,1142.35168
1618926122.239272,845.125183,-297.364197,1142.35181
1618926122.289139,845.152466,-297.364227,1142.35181
1618926122.324046,845.173,-297.364258,1142.35193
1618926122.369923,845.19812,-297.364288,1142.35193
1618926122.407821,845.221,-297.364319,1142.35205
1618926122.441731,845.24176,-297.364349,1142.35205
1618926122.476637,845.260193,-297.36438,1142.35205
1618926122.516531,845.283325,-297.36438,1142.35217
1618926122.550443,845.304199,-297.36441,1142.35217
1618926122.58834,845.325134,-297.364441,1142.35217
1618926122.635222,845.353149,-297.364471,1142.35229
1618926122.66913,845.371887,-297.364502,1142.35229
1618926122.70503,845.395386,-297.364532,1142.35229
1618926122.739932,845.414246,-297.364532,1142.35242
1618926122.781821,845.437805,-297.364563,1142.35242
1618926122.828699,845.466248,-297.364594,1142.35254
1618926122.871581,845.494812,-297.364624,1142.35254
1618926122.912471,845.516296,-297.364655,1142.35254
1618926122.953362,845.540222,-297.364685,1142.35266
1618926123.002232,845.569031,-297.364685,1142.35266
1618926123.038135,845.590698,-297.364716,1142.35266
1618926123.084016,845.61969,-297.364746,1142.35278
1618926123.136385,845.651245,-297.364777,1142.35278
1618926123.181264,845.678,-297.364807,1142.35278
1618926123.224149,845.704895,-297.364807,1142.35291
1618926123.269032,845.731812,-297.364838,1142.35291
1618926123.313915,845.75885,-297.364868,1142.35291
1618926123.36478,845.790894,-297.364868,1142.35303
1618926123.40268,845.815674,-297.364899,1142.35303
1618926123.443569,845.840515,-297.364929,1142.35303
1618926123.491441,845.870361,-297.364929,1142.35315
1618926123.530336,845.892883,-297.36496,1142.35315
1618926123.576213,845.922913,-297.36496,1142.35315
1618926123.623393,845.953125,-297.365,1142.35315
1618926123.664283,845.978333,-297.365,1142.35315
1618926123.700188,846.001099,-297.365021,1142.35327
1618926123.738085,846.026428,-297.365021,1142.35327
1618926123.774985,846.049316,-297.365051,1142.35327
1618926123.815236,846.074829,-297.365051,1142.35327
1618926123.8661,846.108093,-297.365082,1142.35327
1618926123.906447,846.133728,-297.365082,1142.35339
1618926123.941353,846.154358,-297.365082,1142.35339
1618926123.977257,846.177551,-297.365112,1142.35339
1618926124.012164,846.200806,-297.365112,1142.35339
1618926124.049065,846.224121,-297.365112,1142.35339
1618926124.093949,846.252747,-297.365143,1142.35339
1618926124.140821,846.284,-297.365143,1142.35339
1618926124.182709,846.312805,-297.365143,1142.35352
1618926124.220607,846.336426,-297.365143,1142.35352
1618926124.256557,846.360046,-297.365173,1142.35352
1618926124.295452,846.386414,-297.365173,1142.35352
1618926124.336343,846.412842,-297.365173,1142.35352
1618926124.379227,846.442,-297.365173,1142.35352
1618926124.429094,846.473938,-297.365173,1142.35352
1618926124.471979,846.503296,-297.365173,1142.35352
1618926124.510875,846.53,-297.365173,1142.35352
1618926124.55376,846.556824,-297.365204,1142.35352
1618926124.594651,846.58374,-297.365204,1142.35352
1618926124.636538,846.613403,-297.365204,1142.35352
1618926124.671445,846.637756,-297.365204,1142.35352
1618926124.711341,846.664856,-297.365204,1142.35352
1618926124.757216,846.694763,-297.365204,1142.35352
1618926124.799104,846.724731,-297.365204,1142.35352
1618926124.840992,846.752075,-297.365173,1142.35352
1618926124.88738,846.784912,-297.365173,1142.35352
1618926124.941235,846.820557,-297.365173,1142.35352
1618926124.978136,846.845154,-297.365173,1142.35352
1618926125.023017,846.877808,-297.365173,1142.35352
1618926125.072104,846.9104,-297.365173,1142.35352
1618926125.12596,846.945557,-297.365143,1142.35339
1618926125.168852,846.97522,-297.365143,1142.35339
1618926125.202761,846.99939,-297.365143,1142.35339
1618926125.236672,847.020874,-297.365112,1142.35339
1618926125.272575,847.045,-297.365112,1142.35339
1618926125.309475,847.069,-297.365112,1142.35339
1618926125.351364,847.098267,-297.365112,1142.35339
1618926125.392256,847.124817,-297.365082,1142.35339
1618926125.435141,847.15387,-297.365082,1142.35327
1618926125.47364,847.177612,-297.365051,1142.35327
1618926125.514529,847.203918,-297.365051,1142.35327
1618926125.552429,847.232788,-297.365051,1142.35327
1618926125.596312,847.258911,-297.365021,1142.35327
1618926125.644182,847.290222,-297.365021,1142.35315
1618926125.685075,847.316223,-297.365,1142.35315
1618926125.724965,847.342102,-297.36496,1142.35315
1618926125.766854,847.370483,-297.36496,1142.35315
1618926125.806749,847.393677,-297.364929,1142.35303
1618926125.840656,847.416809,-297.364929,1142.35303
1618926125.881547,847.442383,-297.364899,1142.35303
1618926125.935406,847.478149,-297.364899,1142.35303
1618926125.969313,847.498474,-297.364868,1142.35291
1618926126.006214,847.523865,-297.364838,1142.35291
1618926126.043117,847.546631,-297.364838,1142.35291
1618926126.082011,847.569336,-297.364807,1142.35278
1618926126.13487,847.604492,-297.364777,1142.35278
1618926126.177755,847.629517,-297.364777,1142.35278
1618926126.213658,847.652039,-297.364746,1142.35266
1618926126.24757,847.674438,-297.364716,1142.35266
1618926126.285468,847.696777,-297.364716,1142.35266
1618926126.320374,847.719055,-297.364685,1142.35266
1618926126.360267,847.743774,-297.364655,1142.35254
1618926126.40415,847.770874,-297.364624,1142.35254
1618926126.455013,847.802734,-297.364594,1142.35242
1618926126.494209,847.824707,-297.364563,1142.35242
1618926126.534102,847.851501,-297.364563,1142.35242
1618926126.579985,847.878235,-297.364532,1142.35229
1618926126.630845,847.909668,-297.364502,1142.35229
1618926126.666749,847.931396,-297.364471,1142.35217
1618926126.701341,847.950623,-297.364441,1142.35217
1618926126.736249,847.972168,-297.36441,1142.35217
1618926126.773153,847.993713,-297.36438,1142.35205
1618926126.808057,848.015137,-297.36438,1142.35205
1618926126.842964,848.03656,-297.364349,1142.35193
1618926126.887843,848.062622,-297.364319,1142.35193
1618926126.927738,848.086243,-297.364288,1142.35193
1618926126.967634,848.109741,-297.364258,1142.35181
1618926127.010733,848.135559,-297.364227,1142.35181
1618926127.056609,848.161255,-297.364166,1142.35168
1618926127.097014,848.18457,-297.364136,1142.35156
1618926127.147878,848.214722,-297.364105,1142.35156
1618926127.180791,848.233215,-297.364075,1142.35156
1618926127.216697,848.253967,-297.364044,1142.35144
1618926127.2526,848.274658,-297.364,1142.35144
1618926127.2895,848.295288,-297.363983,1142.35132
1618926127.323411,848.315857,-297.363953,1142.35132
1618926127.362323,848.336365,-297.363922,1142.3512
1618926127.415163,848.368164,-297.363892,1142.3512
1618926127.452127,848.388489,-297.363861,1142.35107
1618926127.489011,848.408752,-297.363831,1142.35107
1618926127.524915,848.429,-297.3638,1142.35095
1618926127.561818,848.453613,-297.36377,1142.35095
1618926127.60172,848.471497,-297.363739,1142.35083
1618926127.645594,848.496,-297.363678,1142.35083
1618926127.684489,848.518127,-297.363647,1142.35071
1618926127.724381,848.540222,-297.363617,1142.35071
1618926127.759289,848.560059,-297.363586,1142.35059
1618926127.794195,848.577576,-297.363556,1142.35059
1618926127.828104,848.59729,-297.363525,1142.35046
1618926127.870991,848.621277,-297.363464,1142.35046
1618926127.917864,848.645203,-297.363434,1142.35034
1618926127.951776,848.664673,-297.363403,1142.35034
1618926127.985684,848.681946,-297.363373,1142.35022
1618926128.023582,848.70343,-297.363342,1142.35022
1618926128.058487,848.722778,-297.363312,1142.3501
1618926128.095389,848.742,-297.363281,1142.3501
1618926128.137278,848.763306,-297.36322,1142.35
1618926128.187791,848.790833,-297.36319,1142.34985
1618926128.224692,848.809875,-297.363129,1142.34985
1618926128.262592,848.830933,-297.363098,1142.34973
1618926128.297499,848.847717,-297.363068,1142.34973
1618926128.335397,848.868652,-297.363037,1142.34961
1618926128.379282,848.891541,-297.362976,1142.34949
1618926128.42017,848.912292,-297.362946,1142.34949
1618926128.456073,848.930908,-297.362915,1142.34937
1618926128.491569,848.949463,-297.362885,1142.34937
1618926128.526478,848.965881,-297.362823,1142.34924
1618926128.563378,848.986389,-297.362793,1142.34924
1618926128.598289,849.004761,-297.362762,1142.34912
1618926128.643165,849.0271,-297.362701,1142.349
1618926128.686559,849.049377,-297.362671,1142.349
1618926128.721465,849.065491,-297.36264,1142.34888
1618926128.755374,849.083557,-297.362579,1142.34888
1618926128.789284,849.099609,-297.362549,1142.34875
1618926128.823192,849.117554,-297.362518,1142.34875
1618926128.86209,849.137451,-297.362488,1142.34863
1618926128.906969,849.159302,-297.362427,1142.34851
1618926128.943871,849.177063,-297.362396,1142.34851
1618926128.980772,849.194763,-297.362335,1142.34839
1618926129.01867,849.214355,-297.362305,1142.34839
1618926129.054574,849.231934,-297.362274,1142.34827
1618926129.087485,849.247498,-297.362244,1142.34814
1618926129.135359,849.270752,-297.362183,1142.34814
1618926129.177255,849.290039,-297.362122,1142.34802
1618926129.214158,849.307312,-297.362091,1142.3479
1618926129.250076,849.324585,-297.362061,1142.3479
1618926129.28497,849.341736,-297.362,1142.34778
1618926129.320871,849.358826,-297.361969,1142.34778
1618926129.355777,849.375916,-297.361938,1142.34766
1618926129.405644,849.398499,-297.361877,1142.34753
1618926129.446535,849.419189,-297.361847,1142.34753
1618926129.487427,849.437866,-297.361786,1142.34741
1618926129.523331,849.45459,-297.361755,1142.34729
1618926129.56023,849.471313,-297.361694,1142.34729
1618926129.594653,849.487915,-297.361664,1142.34717
1618926129.636543,849.506348,-297.361603,1142.34705
1618926129.67544,849.524658,-297.361572,1142.34705
1618926129.711352,849.541077,-297.361511,1142.34692
1618926129.748253,849.557434,-297.361481,1142.34692
1618926129.784156,849.573792,-297.36145,1142.3468
1618926129.822758,849.591797,-297.361389,1142.34668
1618926129.858659,849.608,-297.361359,1142.34668
1618926129.906534,849.629456,-297.361298,1142.34656
1618926129.947421,849.647217,-297.361267,1142.34644
1618926129.984341,849.663208,-297.361206,1142.34644
1618926130.019019,849.679077,-297.361176,1142.34631
1618926130.05592,849.694885,-297.361115,1142.34619
1618926130.08983,849.708923,-297.361084,1142.34619
1618926130.13222,849.728088,-297.361023,1142.34607
1618926130.174106,849.745483,-297.361,1142.34595
1618926130.214507,849.764465,-297.360931,1142.34595
1618926130.253402,849.779968,-297.360901,1142.34583
1618926130.290305,849.795349,-297.36084,1142.3457
1618926130.326209,849.81073,-297.360809,1142.3457
1618926130.360119,849.82605,-297.360779,1142.34558
1618926130.413973,849.84967,-297.360718,1142.34546
1618926130.456859,849.866516,-297.360657,1142.34534
1618926130.492762,849.881592,-297.360626,1142.34534
1618926130.526672,849.896545,-297.360565,1142.34521
1618926130.567563,849.913147,-297.360535,1142.34521
1618926130.603467,849.92804,-297.360474,1142.34509
1618926130.648351,849.946106,-297.360443,1142.34497
1618926130.689238,849.962463,-297.360382,1142.34485
1618926130.726139,849.977112,-297.360352,1142.34485
1618926130.763041,849.993347,-297.360291,1142.34473
1618926130.802933,850.00946,-297.36026,1142.3446
1618926130.838837,850.023926,-297.360199,1142.3446
1618926130.883717,850.041504,-297.360168,1142.34448
1618926130.934597,850.062134,-297.360107,1142.34436
1618926130.970484,850.076355,-297.360046,1142.34436
1618926131.008384,850.090515,-297.360016,1142.34424
1618926131.045285,850.104614,-297.359955,1142.34412
1618926131.080192,850.118652,-297.359924,1142.34412
1618926131.117233,850.132568,-297.359863,1142.34399
1618926131.166103,850.151123,-297.359833,1142.34387
1618926131.199537,850.164917,-297.359772,1142.34387
1618926131.235429,850.178711,-297.359741,1142.34375
1618926131.27233,850.192383,-297.359711,1142.34363
1618926131.307238,850.206,-297.35965,1142.34363
1618926131.342143,850.219604,-297.359619,1142.34351
1618926131.384034,850.234558,-297.359558,1142.34338
1618926131.42991,850.252441,-297.359528,1142.34338
1618926131.46786,850.265808,-297.359467,1142.34326
1618926131.500782,850.277649,-297.359436,1142.34326
1618926131.538672,850.292297,-297.359375,1142.34314
1618926131.573575,850.304,-297.359344,1142.34302
1618926131.606428,850.317139,-297.359314,1142.34302
1618926131.651312,850.333,-297.359253,1142.3429
1618926131.68821,850.346,-297.359222,1142.34277
1618926131.720674,850.357483,-297.359161,1142.34277
1618926131.75558,850.3703,-297.359131,1142.34265
1618926131.790484,850.383057,-297.3591,1142.34265
1618926131.825391,850.394348,-297.35907,1142.34253
1618926131.8593,850.407043,-297.359,1142.34241
1618926131.906687,850.423767,-297.358948,1142.34241
1618926131.944588,850.436279,-297.358917,1142.34229
1618926131.979492,850.44873,-297.358887,1142.34216
1618926132.018388,850.462463,-297.358826,1142.34216
1618926132.057284,850.474792,-297.358795,1142.34204
1618926132.101167,850.489746,-297.358734,1142.34192
1618926132.143054,850.504639,-297.358704,1142.34192
1618926132.185939,850.519409,-297.358643,1142.3418
1618926132.220846,850.53,-297.358612,1142.34167
