count,loop start,loop end,loop end -loop start,next start-curr start,next end -curr end,,,,Average,,
385,1618926125,1618926125,0.036900043,0.036900043,0.041890144,,,,,,
386,1618926125,1618926125,0.041890144,0.041890144,0.040889978,,,,,,
387,1618926125,1618926125,0.040889978,0.040889978,0.042889833,,,,,,
388,1618926125,1618926125,0.042889833,0.042889833,0.038500071,,,,,,
389,1618926125,1618926125,0.038500071,0.038500071,0.040879965,,,,,,
390,1618926125,1618926126,0.040879965,0.040879965,0.037899971,,,,,,
391,1618926126,1618926126,0.037899971,0.037899971,0.043889999,,,,,,
392,1618926126,1618926126,0.043889999,0.043889999,0.047870159,,,,,,
393,1618926126,1618926126,0.047870159,0.047870159,0.040889978,,,,,,
394,1618926126,1618926126,0.040889978,0.040889978,0.039890051,,,,,,
395,1618926126,1618926126,0.039890051,0.039890051,0.041889906,,,,,,
396,1618926126,1618926126,0.041889906,0.041889906,0.039890051,,,,,,
397,1618926126,1618926126,0.039890051,0.039890051,0.033910036,,,,,,
398,1618926126,1618926126,0.033910036,0.033910036,0.040889978,,,,,,
399,1618926126,1618926126,0.040889978,0.040889978,0.053859949,,,,,,
400,1618926126,1618926126,0.053859949,0.053859949,0.033910036,,,,,,
401,1618926126,1618926126,0.033910036,0.033910036,0.036900043,,,,,,
402,1618926126,1618926126,0.036900043,0.036900043,0.036899805,,,,,,
403,1618926126,1618926126,0.036899805,0.036899805,0.038900137,,,,,,
404,1618926126,1618926126,0.038900137,0.038900137,0.052860022,,,,,,
405,1618926126,1618926126,0.052860022,0.052860022,0.042880058,,,,,,
406,1618926126,1618926126,0.042880058,0.042880058,0.035899878,,,,,,
407,1618926126,1618926126,0.035899878,0.035899878,0.03392005,,,,,,
408,1618926126,1618926126,0.03392005,0.03392005,0.037889957,,,,,,
409,1618926126,1618926126,0.037889957,0.037889957,0.034909964,,,,,,
410,1618926126,1618926126,0.034909964,0.034909964,0.039890051,,,,,,
411,1618926126,1618926126,0.039890051,0.039890051,0.043889999,,,,,,
412,1618926126,1618926126,0.043889999,0.043889999,0.050859928,,,,,,
413,1618926126,1618926126,0.050859928,0.050859928,0.039190054,,,,,,
414,1618926126,1618926126,0.039190054,0.039190054,0.039900064,,,,,,
415,1618926126,1618926127,0.039900064,0.039900064,0.045879841,,,,,,
416,1618926127,1618926127,0.045879841,0.045879841,0.050860167,,,,,,
417,1618926127,1618926127,0.050860167,0.050860167,0.035899878,,,,,,
418,1618926127,1618926127,0.035899878,0.035899878,0.034600019,,,,,,
419,1618926127,1618926127,0.034600019,0.034600019,0.03489995,,,,,,
420,1618926127,1618926127,0.03489995,0.03489995,0.036910057,,,,,,
421,1618926127,1618926127,0.036910057,0.036910057,0.03489995,,,,,,
422,1618926127,1618926127,0.03489995,0.03489995,0.034909964,,,,,,
423,1618926127,1618926127,0.034909964,0.034909964,0.044880152,,,,,,
424,1618926127,1618926127,0.044880152,0.044880152,0.039890051,,,,,,
425,1618926127,1618926127,0.039890051,0.039890051,0.039899826,,,,,,
426,1618926127,1618926127,0.039899826,0.039899826,0.043100119,,,,,,
427,1618926127,1618926127,0.043100119,0.043100119,0.045870066,,,,,,
428,1618926127,1618926127,0.045870066,0.045870066,0.040409803,,,,,,
429,1618926127,1618926127,0.040409803,0.040409803,0.050860167,,,,,,
430,1618926127,1618926127,0.050860167,0.050860167,0.032919884,,,,,,
431,1618926127,1618926127,0.032919884,0.032919884,0.035900116,,,,,,
432,1618926127,1618926127,0.035900116,0.035900116,0.035909891,,,,,,
433,1618926127,1618926127,0.035909891,0.035909891,0.036900043,,,,,,
434,1618926127,1618926127,0.036900043,0.036900043,0.033910036,,,,,,
435,1618926127,1618926127,0.033910036,0.033910036,0.038909912,,,,,,
436,1618926127,1618926127,0.038909912,0.038909912,0.052839994,,,,,,
437,1618926127,1618926127,0.052839994,0.052839994,0.036960125,,,,,,
438,1618926127,1618926127,0.036960125,0.036960125,0.03689003,,,,,,
439,1618926127,1618926127,0.03689003,0.03689003,0.035899878,,,,,,
440,1618926127,1618926128,0.035899878,0.035899878,0.036900043,,,,,,
441,1618926128,1618926128,0.036900043,0.036900043,0.039910078,,,,,,
442,1618926128,1618926128,0.039910078,0.039910078,0.043869972,,,,,,
443,1618926128,1618926128,0.043869972,0.043869972,0.038889885,,,,,,
444,1618926128,1618926128,0.038889885,0.038889885,0.039900064,,,,,,
445,1618926128,1618926128,0.039900064,0.039900064,0.03489995,,,,,,
446,1618926128,1618926128,0.03489995,0.03489995,0.034909964,,,,,,
447,1618926128,1618926128,0.034909964,0.034909964,0.033910036,,,,,,
448,1618926128,1618926128,0.033910036,0.033910036,0.042890072,,,,,,
449,1618926128,1618926128,0.042890072,0.042890072,0.046869993,,,,,,
450,1618926128,1618926128,0.046869993,0.046869993,0.033910036,,,,,,
451,1618926128,1618926128,0.033910036,0.033910036,0.033910036,,,,,,
452,1618926128,1618926128,0.033910036,0.033910036,0.037899971,,,,,,
453,1618926128,1618926128,0.037899971,0.037899971,0.03489995,,,,,,
454,1618926128,1618926128,0.03489995,0.03489995,0.036900043,,,,,,
455,1618926128,1618926128,0.036900043,0.036900043,0.041889906,,,,,,
456,1618926128,1618926128,0.041889906,0.041889906,0.050519943,,,,,,
457,1618926128,1618926128,0.050519943,0.050519943,0.036900043,,,,,,
458,1618926128,1618926128,0.036900043,0.036900043,0.037899971,,,,,,
459,1618926128,1618926128,0.037899971,0.037899971,0.03489995,,,,,,
460,1618926128,1618926128,0.03489995,0.03489995,0.037900209,,,,,,
461,1618926128,1618926128,0.037900209,0.037900209,0.043889999,,,,,,
462,1618926128,1618926128,0.043889999,0.043889999,0.040889978,,,,,,
463,1618926128,1618926128,0.040889978,0.040889978,0.035899878,,,,,,
464,1618926128,1618926128,0.035899878,0.035899878,0.035490036,,,,,,
465,1618926128,1618926128,0.035490036,0.035490036,0.034909964,,,,,,
466,1618926128,1618926129,0.034909964,0.034909964,0.036900043,,,,,,
467,1618926129,1618926129,0.036900043,0.036900043,0.034909964,,,,,,
468,1618926129,1618926129,0.034909964,0.034909964,0.044880152,,,,,,
469,1618926129,1618926129,0.044880152,0.044880152,0.043389797,,,,,,
470,1618926129,1618926129,0.043389797,0.043389797,0.034910202,,,,,,
471,1618926129,1618926129,0.034910202,0.034910202,0.033909798,,,,,,
472,1618926129,1618926129,0.033909798,0.033909798,0.033910036,,,,,,
473,1618926129,1618926129,0.033910036,0.033910036,0.033910036,,,,,,
474,1618926129,1618926129,0.033910036,0.033910036,0.038900137,,,,,,
475,1618926129,1618926129,0.038900137,0.038900137,0.0448699,,,,,,
476,1618926129,1618926129,0.0448699,0.0448699,0.036910057,,,,,,
477,1618926129,1618926129,0.036910057,0.036910057,0.036900043,,,,,,
478,1618926129,1618926129,0.036900043,0.036900043,0.037899971,,,,,,
479,1618926129,1618926129,0.037899971,0.037899971,0.035899878,,,,,,
480,1618926129,1618926129,0.035899878,0.035899878,0.032910109,,,,,,
481,1618926129,1618926129,0.032910109,0.032910109,0.047869921,,,,,,
482,1618926129,1618926129,0.047869921,0.047869921,0.04189992,,,,,,
483,1618926129,1618926129,0.04189992,0.04189992,0.036900043,,,,,,
484,1618926129,1618926129,0.036900043,0.036900043,0.035920143,,,,,,
485,1618926129,1618926129,0.035920143,0.035920143,0.03489995,,,,,,
486,1618926129,1618926129,0.03489995,0.03489995,0.035899878,,,,,,
487,1618926129,1618926129,0.035899878,0.035899878,0.034900188,,,,,,
488,1618926129,1618926129,0.034900188,0.034900188,0.049869776,,,,,,
489,1618926129,1618926129,0.049869776,0.049869776,0.040890217,,,,,,
490,1618926129,1618926129,0.040890217,0.040890217,0.040889978,,,,,,
491,1618926129,1618926129,0.040889978,0.040889978,0.035909891,,,,,,
492,1618926129,1618926130,0.035909891,0.035909891,0.036900043,,,,,,
493,1618926130,1618926130,0.036900043,0.036900043,0.034420013,,,,,,
494,1618926130,1618926130,0.034420013,0.034420013,0.041889906,,,,,,
495,1618926130,1618926130,0.041889906,0.041889906,0.038900137,,,,,,
496,1618926130,1618926130,0.038900137,0.038900137,0.035909891,,,,,,
497,1618926130,1618926130,0.035909891,0.035909891,0.036900043,,,,,,
498,1618926130,1618926130,0.036900043,0.036900043,0.035899878,,,,,,
499,1618926130,1618926130,0.035899878,0.035899878,0.03760004,,,,,,
500,1618926130,1618926130,0.03760004,0.038600206,0.036900043,,,,,,
501,1618926130,1618926130,0.035899878,0.035899878,0.047879934,,,,,,
502,1618926130,1618926130,0.047879934,0.047879934,0.040889978,,,,,,
503,1618926130,1618926130,0.040889978,0.040889978,0.036920071,,,,,,
504,1618926130,1618926130,0.036920071,0.036920071,0.034670115,,,,,,
505,1618926130,1618926130,0.034670115,0.034670115,0.036909819,,,,,,
506,1618926130,1618926130,0.036909819,0.036909819,0.033910036,,,,,,
507,1618926130,1618926130,0.033910036,0.033910036,0.042390108,,,,,,
508,1618926130,1618926130,0.042390108,0.042390108,0.041879892,,,,,,
509,1618926130,1618926130,0.041879892,0.041879892,0.040400028,,,,,,
510,1618926130,1618926130,0.040400028,0.040400028,0.038900137,,,,,,
511,1618926130,1618926130,0.038900137,0.038900137,0.036899805,,,,,,
512,1618926130,1618926130,0.036899805,0.036899805,0.035900116,,,,,,
513,1618926130,1618926130,0.035900116,0.035900116,0.033910036,,,,,,
514,1618926130,1618926130,0.033910036,0.033910036,0.053859949,,,,,,
515,1618926130,1618926130,0.053859949,0.053859949,0.042880058,,,,,,
516,1618926130,1618926130,0.042880058,0.042880058,0.035909891,,,,,,
517,1618926130,1618926130,0.035909891,0.035909891,0.033910036,,,,,,
518,1618926130,1618926131,0.033910036,0.033910036,0.040889978,,,,,,
519,1618926131,1618926131,0.040889978,0.040889978,0.035900116,,,,,,
520,1618926131,1618926131,0.035900116,0.035900116,0.044889927,,,,,,
521,1618926131,1618926131,0.044889927,0.044889927,0.040879965,,,,,,
522,1618926131,1618926131,0.040879965,0.040879965,0.036900043,,,,,,
523,1618926131,1618926131,0.036900043,0.036900043,0.036910057,,,,,,
524,1618926131,1618926131,0.036910057,0.036910057,0.039890051,,,,,,
525,1618926131,1618926131,0.039890051,0.039890051,0.035899878,,,,,,
526,1618926131,1618926131,0.035899878,0.035899878,0.044879913,,,,,,
527,1618926131,1618926131,0.044879913,0.044879913,0.050880194,,,,,,
528,1618926131,1618926131,0.050880194,0.050880194,0.035889864,,,,,,
529,1618926131,1618926131,0.035889864,0.035889864,0.037899971,,,,,,
530,1618926131,1618926131,0.037899971,0.037899971,0.036900043,,,,,,
531,1618926131,1618926131,0.036900043,0.036900043,0.034909964,,,,,,
532,1618926131,1618926131,0.034909964,0.034909964,0.037039995,,,,,,
533,1618926131,1618926131,0.037039995,0.037039995,0.048870087,,,,,,
534,1618926131,1618926131,0.048870087,0.048870087,0.033429861,,,,,,
535,1618926131,1618926131,0.033429861,0.033429861,0.035890102,,,,,,
536,1618926131,1618926131,0.035890102,0.035890102,0.036910057,,,,,,
537,1618926131,1618926131,0.036910057,0.036910057,0.03489995,,,,,,
538,1618926131,1618926131,0.03489995,0.03489995,0.034909964,,,,,,
539,1618926131,1618926131,0.034909964,0.034909964,0.041890144,,,,,,
540,1618926131,1618926131,0.041890144,0.041890144,0.045879841,,,,,,
541,1618926131,1618926131,0.045879841,0.045879841,0.037950039,,,,,,
542,1618926131,1618926131,0.037950039,0.037950039,0.032920122,,,,,,
543,1618926131,1618926132,0.032920122,0.032920122,0.037889957,,,,,,
544,1618926132,1618926132,0.037889957,0.037889957,0.03489995,,,,,,
545,1618926132,1618926132,0.03489995,0.03489995,0.032850027,,,,,,
546,1618926132,1618926132,0.032850027,0.032850027,0.044889927,,,,,,
547,1618926132,1618926132,0.044889927,0.044889927,0.036900043,,,,,,
548,1618926132,1618926132,0.036900043,0.036900043,0.032459974,,,,,,
549,1618926132,1618926132,0.032459974,0.032459974,0.034909964,,,,,,
550,1618926132,1618926132,0.034909964,0.034909964,0.03489995,,,,,,
551,1618926132,1618926132,0.03489995,0.03489995,0.034910202,,,,,,
552,1618926132,1618926132,0.034910202,0.034910202,0.033909798,,,,,,
553,1618926132,1618926132,0.033909798,0.033909798,0.047380209,,,,,,
554,1618926132,1618926132,0.047380209,0.047380209,0.037899971,,,,,,
555,1618926132,1618926132,0.037899971,0.037899971,0.034909964,,,,,,
556,1618926132,1618926132,0.034909964,0.034909964,0.038889885,,,,,,
557,1618926132,1618926132,0.038889885,0.038889885,0.038900137,,,,,,
558,1618926132,1618926132,0.038900137,0.038900137,0.043879986,,,,,,
559,1618926132,1618926132,0.043879986,0.043879986,0.041889906,,,,,,
560,1618926132,1618926132,0.041889906,0.041889906,0.042880058,,,,,,
561,1618926132,1618926132,0.042880058,0.042880058,0.034909964,,,,,,
562,1618926132,1618926132,0.034909964,0.034909964,0.033910036,,,,,,
563,1618926132,1618926132,0.033910036,0.033910036,0.034909964,,,,,,
564,1618926132,1618926132,0.034909964,0.034909964,0.033910036,,,,,,
565,1618926132,1618926132,0.033910036,0.033910036,0.031909943,,,,,,
566,1618926132,1618926132,0.031909943,0.031909943,0.044670105,,,,,,
567,1618926132,1618926132,0.044670105,0.044670105,0.045399904,,,,,,
568,1618926132,1618926132,0.045399904,0.045399904,0.040889978,,,,,,
569,1618926132,1618926132,0.040889978,0.040889978,0.03591013,,,,,,
570,1618926132,1618926133,0.03591013,0.03591013,0.033900023,,,,,,
571,1618926133,1618926133,0.033900023,0.033900023,0.033909798,,,,,,
572,1618926133,1618926133,0.033909798,0.033909798,0.036910057,,,,,,
573,1618926133,1618926133,0.036910057,0.036910057,0.044880152,,,,,,
574,1618926133,1618926133,0.044880152,0.044880152,0.03489995,,,,,,
575,1618926133,1618926133,0.03489995,0.03489995,0.034909964,,,,,,
576,1618926133,1618926133,0.034909964,0.034909964,0.036900043,,,,,,
577,1618926133,1618926133,0.036900043,0.036900043,0.033910036,,,,,,
578,1618926133,1618926133,0.033910036,0.033910036,0.037899971,,,,,,
579,1618926133,1618926133,0.037899971,0.037899971,0.038889885,,,,,,
580,1618926133,1618926133,0.038889885,0.038889885,0.046880007,,,,,,
581,1618926133,1618926133,0.046880007,0.046880007,0.033910036,,,,,,
582,1618926133,1618926133,0.033910036,0.033910036,0.037899971,,,,,,
583,1618926133,1618926133,0.037899971,0.037899971,0.037430048,,,,,,
584,1618926133,1618926133,0.037430048,0.037430048,0.038899899,,,,,,
585,1618926133,1618926133,0.038899899,0.038899899,0.039890051,,,,,,
586,1618926133,1618926133,0.039890051,0.039890051,0.056849957,,,,,,
587,1618926133,1618926133,0.056849957,0.056849957,0.047870159,,,,,,
588,1618926133,1618926133,0.047870159,0.047870159,0.037919998,,,,,,
589,1618926133,1618926133,0.037919998,0.037919998,0.03489995,,,,,,
590,1618926133,1618926133,0.03489995,0.03489995,0.03512001,,,,,,
591,1618926133,1618926133,0.03512001,0.03512001,0.034909964,,,,,,
592,1618926133,1618926133,0.034909964,0.034909964,0.045389891,,,,,,
593,1618926133,1618926133,0.045389891,0.045389891,0.037890196,,,,,,
594,1618926133,1618926133,0.037890196,0.037890196,0.036909819,,,,,,
595,1618926133,1618926133,0.036909819,0.036909819,0.037410021,,,,,,
596,1618926133,1618926134,0.037410021,0.037410021,0.038890123,,,,,,
597,1618926134,1618926134,0.038890123,0.038890123,0.036910057,,,,,,
598,1618926134,1618926134,0.036910057,0.036910057,0.040879965,,,,,,
599,1618926134,1618926134,0.040879965,0.040879965,0.042889833,,,,,,
600,1618926134,1618926134,0.042889833,0.042889833,0.034910202,,,,,,
601,1618926134,1618926134,0.034910202,0.034910202,0.036899805,,,,,,
602,1618926134,1618926134,0.036899805,0.036899805,0.032910109,,,,,,
603,1618926134,1618926134,0.032910109,0.032910109,0.033910036,,,,,,
604,1618926134,1618926134,0.033910036,0.033910036,0.035899878,,,,,,
605,1618926134,1618926134,0.035899878,0.035899878,0.045880079,,,,,,
606,1618926134,1618926134,0.045880079,0.045880079,0.040899992,,,,,,
607,1618926134,1618926134,0.040899992,0.040899992,0.03489995,,,,,,
608,1618926134,1618926134,0.03489995,0.03489995,0.035900116,,,,,,
609,1618926134,1618926134,0.035900116,0.035900116,0.033910036,,,,,,
610,1618926134,1618926134,0.033910036,0.033910036,0.035909891,,,,,,
611,1618926134,1618926134,0.035909891,0.035909891,0.036900043,,,,,,
612,1618926134,1618926134,0.036900043,0.036900043,0.09375,,,,,,
613,1618926134,1618926134,0.09375,0.09375,0.037899971,,,,,,
614,1618926134,1618926134,0.037899971,0.037899971,0.041879892,,,,,,
615,1618926134,1618926134,0.041879892,0.041879892,0.034910202,,,,,,
616,1618926134,1618926134,0.034910202,0.034910202,0.034909964,,,,,,
617,1618926134,1618926134,0.034909964,0.034909964,0.049379826,,,,,,
618,1618926134,1618926134,0.049379826,0.049379826,0.040890217,,,,,,
619,1618926134,1618926134,0.040890217,0.040890217,0.04287982,,,,,,
620,1618926134,1618926135,0.04287982,0.04287982,0.033910036,,,,,,
621,1618926135,1618926135,0.033910036,0.033910036,0.034909964,,,,,,
622,1618926135,1618926135,0.034909964,0.034909964,0.050909996,,,,,,
623,1618926135,1618926135,0.050909996,0.050909996,0.049860001,,,,,,
624,1618926135,1618926135,0.049860001,0.049860001,0.036900043,,,,,,
625,1618926135,1618926135,0.036900043,0.036900043,0.051870108,,,,,,
626,1618926135,1618926135,0.051870108,0.051870108,0.052850008,,,,,,
627,1618926135,1618926135,0.052850008,0.052850008,0.04211998,,,,,,
628,1618926135,1618926135,0.04211998,0.04211998,0.045869827,,,,,,
629,1618926135,1618926135,0.045869827,0.045869827,0.04640007,,,,,,
630,1618926135,1618926135,0.04640007,0.04640007,0.042880058,,,,,,
631,1618926135,1618926135,0.042880058,0.042880058,0.033910036,,,,,,
632,1618926135,1618926135,0.033910036,0.033910036,0.03990984,,,,,,
633,1618926135,1618926135,0.03990984,0.03990984,0.03689003,,,,,,
634,1618926135,1618926135,0.03689003,0.03689003,0.038900137,,,,,,
635,1618926135,1618926135,0.038900137,0.038900137,0.04287982,,,,,,
636,1618926135,1618926135,0.04287982,0.04287982,0.037890196,,,,,,
637,1618926135,1618926135,0.037890196,0.037890196,0.03290987,,,,,,
638,1618926135,1618926135,0.03290987,0.03290987,0.034909964,,,,,,
639,1618926135,1618926135,0.034909964,0.034909964,0.038900137,,,,,,
640,1618926135,1618926135,0.038900137,0.038900137,0.038889885,,,,,,
641,1618926135,1618926135,0.038889885,0.038889885,0.033910036,,,,,,
642,1618926135,1618926135,0.033910036,0.033910036,0.050869942,,,,,,
643,1618926135,1618926135,0.050869942,0.050869942,0.033910036,,,,,,
644,1618926135,1618926135,0.033910036,0.033910036,0.040889978,,,,,,
645,1618926135,1618926136,0.040889978,0.040889978,0.031910181,,,,,,
646,1618926136,1618926136,0.031910181,0.031910181,0.042889833,,,,,,
647,1618926136,1618926136,0.042889833,0.042889833,0.051860094,,,,,,
648,1618926136,1618926136,0.051860094,0.051860094,0.037899971,,,,,,
649,1618926136,1618926136,0.037899971,0.037899971,0.033910036,,,,,,
650,1618926136,1618926136,0.033910036,0.033910036,0.033910036,,,,,,
651,1618926136,1618926136,0.033910036,0.033910036,0.038889885,,,,,,
652,1618926136,1618926136,0.038889885,0.038889885,0.03591013,,,,,,
653,1618926136,1618926136,0.03591013,0.03591013,0.03489995,,,,,,
654,1618926136,1618926136,0.03489995,0.03489995,0.038899899,,,,,,
655,1618926136,1618926136,0.038899899,0.038899899,0.059839964,,,,,,
656,1618926136,1618926136,0.059839964,0.059839964,0.035900116,,,,,,
657,1618926136,1618926136,0.035900116,0.035900116,0.032919884,,,,,,
658,1618926136,1618926136,0.032919884,0.032919884,0.035900116,,,,,,
659,1618926136,1618926136,0.035900116,0.035900116,0.038899899,,,,,,
660,1618926136,1618926136,0.038899899,0.038899899,0.036900043,,,,,,
661,1618926136,1618926136,0.036900043,0.036900043,0.047869921,,,,,,
662,1618926136,1618926136,0.047869921,0.047869921,0.044800043,,,,,,
663,1618926136,1618926136,0.044800043,0.044800043,0.043879986,,,,,,
664,1618926136,1618926136,0.043879986,0.043879986,0.040889978,,,,,,
665,1618926136,1618926136,0.040889978,0.040889978,0.038900137,,,,,,
666,1618926136,1618926136,0.038900137,0.038900137,0.035899878,,,,,,
667,1618926136,1618926136,0.035899878,0.035899878,0.049410105,,,,,,
668,1618926136,1618926136,0.049410105,0.049410105,0.041879892,,,,,,
669,1618926136,1618926136,0.041879892,0.041879892,0.033910036,,,,,,
670,1618926136,1618926137,0.033910036,0.033910036,0.039900064,,,,,,
671,1618926137,1618926137,0.039900064,0.039900064,0.03489995,,,,,,
672,1618926137,1618926137,0.03489995,0.03489995,0.036910057,,,,,,
673,1618926137,1618926137,0.036910057,0.036910057,0.044879913,,,,,,
674,1618926137,1618926137,0.044879913,0.044879913,0.037889957,,,,,,
675,1618926137,1618926137,0.037889957,0.037889957,0.038900137,,,,,,
676,1618926137,1618926137,0.038900137,0.038900137,0.031909943,,,,,,
677,1618926137,1618926137,0.031909943,0.031909943,0.03591013,,,,,,
678,1618926137,1618926137,0.03591013,0.03591013,0.038899899,,,,,,
679,1618926137,1618926137,0.038899899,0.038899899,0.031909943,,,,,,
680,1618926137,1618926137,0.031909943,0.031909943,0.053859949,,,,,,
681,1618926137,1618926137,0.053859949,0.053859949,0.041880131,,,,,,
682,1618926137,1618926137,0.041880131,0.041880131,0.035909891,,,,,,
683,1618926137,1618926137,0.035909891,0.035909891,0.038890123,,,,,,
684,1618926137,1618926137,0.038890123,0.038890123,0.034909964,,,,,,
685,1618926137,1618926137,0.034909964,0.034909964,0.03489995,,,,,,
686,1618926137,1618926137,0.03489995,0.03489995,0.046880007,,,,,,
687,1618926137,1618926137,0.046880007,0.046880007,0.036900043,,,,,,
688,1618926137,1618926137,0.036900043,0.036900043,0.035909891,,,,,,
689,1618926137,1618926137,0.035909891,0.035909891,0.032910109,,,,,,
690,1618926137,1618926137,0.032910109,0.032910109,0.033910036,,,,,,
691,1618926137,1618926137,0.033910036,0.033910036,0.03290987,,,,,,
692,1618926137,1618926137,0.03290987,0.03290987,0.034910202,,,,,,
693,1618926137,1618926137,0.034910202,0.034910202,0.049860001,,,,,,
694,1618926137,1618926137,0.049860001,0.049860001,0.041889906,,,,,,
695,1618926137,1618926137,0.041889906,0.041889906,0.036900043,,,,,,
696,1618926137,1618926138,0.036900043,0.036900043,0.037899971,,,,,,
697,1618926138,1618926138,0.037899971,0.037899971,0.033910036,,,,,,
698,1618926138,1618926138,0.033910036,0.033910036,0.035899878,,,,,,
699,1618926138,1618926138,0.035899878,0.035899878,0.046880007,,,,,,
700,1618926138,1618926138,0.046880007,0.046880007,0.037899971,,,,,,
701,1618926138,1618926138,0.037899971,0.037899971,0.03771019,,,,,,
702,1618926138,1618926138,0.03771019,0.03771019,0.034909964,,,,,,
703,1618926138,1618926138,0.034909964,0.034909964,0.03489995,,,,,,
704,1618926138,1618926138,0.03489995,0.03489995,0.038419962,,,,,,
705,1618926138,1618926138,0.038419962,0.038419962,0.041889906,,,,,,
706,1618926138,1618926138,0.041889906,0.041889906,0.049380064,,,,,,
707,1618926138,1618926138,0.049380064,0.049380064,0.031919956,,,,,,
708,1618926138,1618926138,0.031919956,0.031919956,0.036900043,,,,,,
709,1618926138,1618926138,0.036900043,0.036900043,0.031909943,,,,,,
710,1618926138,1618926138,0.031909943,0.031909943,0.03591013,,,,,,
711,1618926138,1618926138,0.03591013,0.03591013,0.03489995,,,,,,
712,1618926138,1618926138,0.03489995,0.03489995,0.042890072,,,,,,
713,1618926138,1618926138,0.042890072,0.042890072,0.042880058,,,,,,
714,1618926138,1618926138,0.042880058,0.042880058,0.037919998,,,,,,
715,1618926138,1618926138,0.037919998,0.037919998,0.035889864,,,,,,
716,1618926138,1618926138,0.035889864,0.035889864,0.033910036,,,,,,
717,1618926138,1618926138,0.033910036,0.033910036,0.037889957,,,,,,
718,1618926138,1618926138,0.037889957,0.037889957,0.032920122,,,,,,
719,1618926138,1618926138,0.032920122,0.032920122,0.046869993,,,,,,
720,1618926138,1618926138,0.046869993,0.046869993,0.038899899,,,,,,
721,1618926138,1618926138,0.038899899,0.038899899,0.035900116,,,,,,
722,1618926138,1618926139,0.035900116,0.035900116,0.033909798,,,,,,
723,1618926139,1618926139,0.033909798,0.033909798,0.034910202,,,,,,
724,1618926139,1618926139,0.034910202,0.034910202,0.038899899,,,,,,
725,1618926139,1618926139,0.038899899,0.038899899,0.03489995,,,,,,
726,1618926139,1618926139,0.03489995,0.03489995,0.041890144,,,,,,
727,1618926139,1618926139,0.041890144,0.041890144,0.044879913,,,,,,
728,1618926139,1618926139,0.044879913,0.044879913,0.032910109,,,,,,
729,1618926139,1618926139,0.032910109,0.032910109,0.033909798,,,,,,
730,1618926139,1618926139,0.033909798,0.033909798,0.042900085,,,,,,
731,1618926139,1618926139,0.042900085,0.042900085,0.033900023,,,,,,
732,1618926139,1618926139,0.033900023,-1618926139,-1618926139,,,,,,
